Signal,,,DFT
N,Amplitude,,Freq,M,theta
659,-0.0241701,,659,26.3224,0.785398
660,-0.00561637,,660,0.155682,0.785398
661,0.0803988,,661,2.51469,0.785398
662,-0.116074,,662,6.19385,0.785398
663,-0.114216,,663,26.9754,0.785398
664,-0.0752803,,664,13.7128,0.785398
665,0.0745136,,665,6.19393,0.785398
666,-0.123726,,666,8.0258,0.785398
667,0.0504347,,667,22.1314,0.785398
668,-0.0118686,,668,22.2571,0.785398
669,0.12475,,669,17.0862,0.785398
670,-0.0990299,,670,2.68531,0.785398
671,0.0267222,,671,7.33098,0.785398
672,-0.0661992,,672,5.77942,0.785398
673,-0.0360884,,673,5.00998,0.785398
674,0.0170669,,674,19.0162,0.785398
675,0.0119583,,675,8.0341,0.785398
676,-0.00183945,,676,14.3705,0.785398
677,-0.0994259,,677,0.975979,0.785398
678,-0.0978597,,678,10.0073,0.785398
679,-0.0382306,,679,0.490456,0.785398
680,0.0808781,,680,17.963,0.785398
681,0.0966198,,681,0.272328,0.785398
682,0.0518475,,682,18.1481,0.785398
683,-0.0798192,,683,7.5045,0.785398
684,0.0871957,,684,9.85582,0.785398
685,-0.065296,,685,5.68864,0.785398
686,0.0971832,,686,11.8651,0.785398
687,0.0670486,,687,15.137,0.785398
688,0.112577,,688,7.25222,0.785398
689,0.00339578,,689,15.9983,0.785398
690,-0.0187871,,690,16.4001,0.785398
691,-0.059009,,691,24.3304,0.785398
692,-0.0388535,,692,20.0537,0.785398
693,-0.0118131,,693,13.3161,0.785398
694,-0.083019,,694,22.1477,0.785398
695,-0.100314,,695,17.3167,0.785398
696,-0.0251724,,696,4.01786,0.785398
697,-0.0496868,,697,27.0807,0.785398
698,0.101967,,698,6.1962,0.785398
699,-0.116947,,699,3.47024,0.785398
700,-0.0827335,,700,3.43702,0.785398
701,-0.0443661,,701,2.6292,0.785398
702,-0.10365,,702,12.4554,0.785398
703,-0.0826524,,703,12.9282,0.785398
704,0.106767,,704,11.9827,0.785398
705,-0.0331761,,705,0.747899,0.785398
706,-0.0510871,,706,6.22535,0.785398
707,0.0139534,,707,3.53493,0.785398
708,0.0120925,,708,3.31012,0.785398
709,-0.0837308,,709,7.08843,0.785398
710,0.043467,,710,22.0732,0.785398
711,-0.107718,,711,17.2922,0.785398
712,0.00157193,,712,24.1351,0.785398
713,0.116394,,713,5.62505,0.785398
714,0.0791674,,714,0.78772,0.785398
715,-0.0155878,,715,13.4387,0.785398
716,-0.0653264,,716,3.86297,0.785398
717,0.0121981,,717,2.76833,0.785398
718,0.0273574,,718,24.3813,0.785398
719,0.0616715,,719,3.47627,0.785398
720,0.0170205,,720,30.8772,0.785398
721,-0.0455679,,721,18.7981,0.785398
722,-0.0839761,,722,2.3386,0.785398
723,0.0344056,,723,7.06431,0.785398
724,-0.0702992,,724,15.8863,0.785398
725,-0.0727346,,725,27.4074,0.785398
726,-0.0581105,,726,11.707,0.785398
727,0.065049,,727,4.38984,0.785398
728,-0.0580939,,728,23.6342,0.785398
729,0.0281618,,729,4.15432,0.785398
730,-0.0097518,,730,17.3654,0.785398
731,0.0938934,,731,2.32492,0.785398
732,0.116331,,732,3.08629,0.785398
733,0.0523709,,733,14.9234,0.785398
734,-0.117177,,734,1.04303,0.785398
735,0.0629607,,735,13.6541,0.785398
736,0.100098,,736,9.31152,0.785398
737,-0.112545,,737,16.4734,0.785398
738,0.101493,,738,16.7166,0.785398
739,0.0296634,,739,1.87625,0.785398
740,0.0642432,,740,1.707,0.785398
741,0.070231,,741,22.9618,0.785398
742,0.00232459,,742,1.15921,0.785398
743,0.0834657,,743,23.1424,0.785398
744,0.062072,,744,8.69598,0.785398
745,0.067747,,745,17.8675,0.785398
746,0.0951991,,746,5.37174,0.785398
747,0.0960256,,747,21.1735,0.785398
748,0.0777538,,748,14.3873,0.785398
749,0.120519,,749,4.91213,0.785398
750,-0.080793,,750,16.2151,0.785398
751,-0.00753733,,751,2.03992,0.785398
752,0.0690254,,752,19.0545,0.785398
753,0.105716,,753,1.20056,0.785398
754,0.0303105,,754,5.82875,0.785398
755,-0.0219655,,755,3.14765,0.785398
756,0.00523829,,756,4.78132,0.785398
757,0.0129735,,757,16.5612,0.785398
758,0.0722108,,758,10.477,0.785398
759,-0.0903616,,759,3.77399,0.785398
760,-0.0133906,,760,18.2046,0.785398
761,-0.100358,,761,10.2534,0.785398
762,0.11689,,762,24.4637,0.785398
763,-0.110604,,763,10.7055,0.785398
764,-0.0813628,,764,11.4495,0.785398
765,-0.0922342,,765,4.12938,0.785398
766,0.0354189,,766,8.32401,0.785398
767,-0.0314571,,767,9.75409,0.785398
768,-0.107925,,768,5.60529,0.785398
769,-0.0604418,,769,10.2487,0.785398
770,-0.0752073,,770,6.23199,0.785398
771,0.0726395,,771,0.343366,0.785398
772,-0.108783,,772,6.8966,0.785398
773,0.0135016,,773,22.0886,0.785398
774,0.104133,,774,4.24338,0.785398
775,0.106769,,775,10.6173,0.785398
776,-0.0771493,,776,10.0835,0.785398
777,0.0833864,,777,9.18591,0.785398
778,-0.0565231,,778,12.7353,0.785398
779,-0.0367442,,779,10.1999,0.785398
780,-0.029534,,780,11.3705,0.785398
781,-0.0519535,,781,6.21911,0.785398
782,0.0956921,,782,6.20184,0.785398
783,0.100593,,783,24.4795,0.785398
784,0.0108193,,784,4.46349,0.785398
785,0.114001,,785,14.831,0.785398
786,-0.0105186,,786,1.27512,0.785398
787,0.0553357,,787,12.1909,0.785398
788,0.0089918,,788,2.0893,0.785398
789,-0.0397172,,789,5.40404,0.785398
790,0.119289,,790,7.10943,0.785398
791,-0.0429058,,791,1.19544,0.785398
792,-0.114509,,792,27.823,0.785398
793,-0.0572182,,793,4.80524,0.785398
794,-0.12401,,794,18.3936,0.785398
795,-0.0737079,,795,0.963146,0.785398
796,-0.0408042,,796,8.09834,0.785398
797,-0.122288,,797,31.2824,0.785398
798,0.0874259,,798,5.75979,0.785398
799,-0.0353554,,799,20.1118,0.785398
800,0.075628,,800,15.5603,0.785398
801,-0.0691364,,801,4.71296,0.785398
802,0.105058,,802,0.314231,0.785398
803,-0.0446637,,803,18.0047,0.785398
804,0.091837,,804,16.1293,0.785398
805,-0.122671,,805,22.5864,0.785398
806,-0.024308,,806,6.23053,0.785398
807,0.0336065,,807,22.7971,0.785398
808,-0.105845,,808,11.2128,0.785398
809,-0.0444399,,809,10.26,0.785398
810,-0.109096,,810,16.9056,0.785398
811,-0.0329843,,811,8.52761,0.785398
812,-0.049394,,812,17.8059,0.785398
813,0.122359,,813,12.1306,0.785398
814,0.0516889,,814,7.38082,0.785398
815,-0.0867601,,815,15.2419,0.785398
816,0.0193031,,816,4.77066,0.785398
817,0.0645021,,817,39.1288,0.785398
818,0.105759,,818,18.2497,0.785398
819,-0.00916514,,819,5.54273,0.785398
820,-0.109217,,820,13.0989,0.785398
821,-0.0342897,,821,15.0506,0.785398
822,0.0428616,,822,15.3038,0.785398
823,-0.0739264,,823,20.8386,0.785398
824,-0.00476394,,824,18.6546,0.785398
825,-0.0436859,,825,10.809,0.785398
826,0.113571,,826,9.11744,0.785398
827,-0.113257,,827,12.2998,0.785398
828,0.110009,,828,6.8867,0.785398
829,0.0655963,,829,3.44427,0.785398
830,0.0231986,,830,2.44159,0.785398
831,0.122365,,831,23.7215,0.785398
832,0.0615113,,832,5.70246,0.785398
833,-0.0281309,,833,21.5304,0.785398
834,-0.0871325,,834,2.27533,0.785398
835,0.0309117,,835,7.03981,0.785398
836,0.107832,,836,11.7181,0.785398
837,0.0505687,,837,10.4964,0.785398
838,0.0201704,,838,0.692404,0.785398
839,0.120123,,839,19.1808,0.785398
840,-0.105804,,840,10.4991,0.785398
841,-0.120452,,841,1.65852,0.785398
842,0.119546,,842,0.236232,0.785398
843,0.088335,,843,15.1595,0.785398
844,0.0934304,,844,7.86925,0.785398
845,-0.100124,,845,10.2736,0.785398
846,0.0467856,,846,13.0509,0.785398
847,0.0644126,,847,14.1873,0.785398
848,-0.0380007,,848,15.0765,0.785398
849,0.123671,,849,12.8845,0.785398
850,-0.0455637,,850,17.2302,0.785398
851,0.0585056,,851,13.348,0.785398
852,-0.0814168,,852,14.5827,0.785398
853,0.0923467,,853,12.6622,0.785398
854,-0.0207736,,854,20.5138,0.785398
855,0.0909126,,855,19.8043,0.785398
856,-0.0103566,,856,7.24545,0.785398
857,-0.115697,,857,6.49066,0.785398
858,-0.0526105,,858,17.1707,0.785398
859,0.0633105,,859,8.0433,0.785398
860,-0.0336613,,860,16.7527,0.785398
861,0.0195514,,861,9.437,0.785398
862,0.0754917,,862,10.8221,0.785398
863,0.123454,,863,7.02601,0.785398
864,-0.0331837,,864,13.0026,0.785398
865,-0.0852205,,865,8.68283,0.785398
866,0.108732,,866,10.2151,0.785398
867,-0.0580593,,867,18.9376,0.785398
868,-0.0608669,,868,4.88741,0.785398
869,-0.0418651,,869,12.9097,0.785398
870,0.0439401,,870,5.0726,0.785398
871,-0.110427,,871,18.335,0.785398
872,0.0275196,,872,30.272,0.785398
873,0.104497,,873,12.7939,0.785398
874,0.115297,,874,2.58264,0.785398
875,0.0927675,,875,1.79163,0.785398
876,-0.0806361,,876,17.3287,0.785398
877,0.0757621,,877,4.72133,0.785398
878,0.106152,,878,6.77089,0.785398
879,0.119634,,879,15.3198,0.785398
880,-0.0197573,,880,4.65314,0.785398
881,-0.038382,,881,0.72408,0.785398
882,-0.0236555,,882,1.79559,0.785398
883,-0.0957332,,883,13.2944,0.785398
884,0.110608,,884,8.87149,0.785398
885,0.0859225,,885,6.31208,0.785398
886,0.0651865,,886,7.81955,0.785398
887,0.0302192,,887,10.9477,0.785398
888,0.00325458,,888,6.08991,0.785398
889,0.0278848,,889,5.0503,0.785398
890,-0.015265,,890,3.22737,0.785398
891,-0.0606317,,891,17.8857,0.785398
892,0.106131,,892,14.8976,0.785398
893,0.0786694,,893,41.5648,0.785398
894,-0.0585691,,894,11.2769,0.785398
895,-0.0286109,,895,12.1433,0.785398
896,-0.0308423,,896,2.66191,0.785398
897,0.118194,,897,1.40142,0.785398
898,0.0944989,,898,16.8844,0.785398
899,-0.044716,,899,25.005,0.785398
900,-0.0879983,,900,17.742,0.785398
901,-0.00949456,,901,19.4853,0.785398
902,0.0230289,,902,11.1651,0.785398
903,0.0870535,,903,15.0498,0.785398
904,-0.0197481,,904,25.8551,0.785398
905,0.0870815,,905,7.29662,0.785398
906,0.0579941,,906,21.5147,0.785398
907,0.0122507,,907,2.40723,0.785398
908,-0.0521845,,908,29.0508,0.785398
909,-0.0866067,,909,2.31848,0.785398
910,-0.0885789,,910,16.6147,0.785398
911,-0.0613301,,911,7.16729,0.785398
912,0.0816311,,912,3.11642,0.785398
913,-0.119341,,913,25.7487,0.785398
914,-0.0944132,,914,6.02167,0.785398
915,-0.0765088,,915,3.5987,0.785398
916,-0.0506,,916,0.293673,0.785398
917,-0.123539,,917,5.82648,0.785398
918,0.0315611,,918,13.9156,0.785398
919,-0.0474794,,919,10.5584,0.785398
920,-0.0558383,,920,17.6549,0.785398
921,-0.0363347,,921,1.06949,0.785398
922,0.0301071,,922,21.7137,0.785398
923,-0.0512882,,923,19.6941,0.785398
924,-0.108106,,924,30.5659,0.785398
925,-0.00312904,,925,4.04926,0.785398
926,0.0877583,,926,16.9125,0.785398
927,-0.0966863,,927,7.60969,0.785398
928,0.0695121,,928,0.0392001,0.785398
929,-0.0857133,,929,25.6465,0.785398
930,0.0324569,,930,17.1395,0.785398
931,-0.0885119,,931,1.39774,0.785398
932,0.0552757,,932,3.52396,0.785398
933,-0.0676422,,933,4.89827,0.785398
934,-0.0519603,,934,15.0677,0.785398
935,-0.0207911,,935,2.43876,0.785398
936,-0.0693995,,936,1.03757,0.785398
937,0.10621,,937,15.9957,0.785398
938,0.00882885,,938,0.364853,0.785398
939,0.00264313,,939,23.0862,0.785398
940,0.0396283,,940,17.7542,0.785398
941,0.0822556,,941,4.36234,0.785398
942,-0.0268418,,942,14.6998,0.785398
943,0.0477872,,943,12.8886,0.785398
944,-0.0141597,,944,12.9792,0.785398
945,0.0051389,,945,7.25182,0.785398
946,0.0594796,,946,18.304,0.785398
947,-0.0261851,,947,10.9377,0.785398
948,-0.00979486,,948,3.30753,0.785398
949,-0.0207777,,949,0.389482,0.785398
950,-0.0132816,,950,10.7309,0.785398
951,-0.0999949,,951,3.53035,0.785398
952,0.0185776,,952,15.1928,0.785398
953,-0.0261911,,953,4.81259,0.785398
954,0.069235,,954,0.629707,0.785398
955,0.0561878,,955,13.6671,0.785398
956,0.0408299,,956,33.4263,0.785398
957,0.11436,,957,2.73129,0.785398
958,0.120436,,958,11.7333,0.785398
959,0.0701591,,959,21.1772,0.785398
960,-0.0596654,,960,20.8865,0.785398
961,0.0303795,,961,10.1224,0.785398
962,-0.000536284,,962,10.8776,0.785398
963,0.0589579,,963,35.7006,0.785398
964,-0.0464192,,964,19.6202,0.785398
965,-0.0860224,,965,10.4095,0.785398
966,-0.0380987,,966,5.49565,0.785398
967,0.11362,,967,4.15746,0.785398
968,-0.0452819,,968,10.9854,0.785398
969,0.0573615,,969,28.0125,0.785398
970,0.0458208,,970,7.30788,0.785398
971,-0.0649059,,971,21.1823,0.785398
972,0.0202748,,972,12.0643,0.785398
973,0.0746122,,973,8.88965,0.785398
974,0.00183878,,974,2.27182,0.785398
975,0.072764,,975,2.77865,0.785398
976,-0.0391567,,976,0.241188,0.785398
977,0.0143388,,977,14.5247,0.785398
978,0.0830597,,978,32.1701,0.785398
979,-0.0175251,,979,12.1876,0.785398
980,0.107436,,980,5.93348,0.785398
981,-0.0770282,,981,25.2486,0.785398
982,0.0701535,,982,19.9148,0.785398
983,-0.116284,,983,0.703566,0.785398
984,-0.0843232,,984,7.37495,0.785398
985,0.0218613,,985,12.0232,0.785398
986,-0.124746,,986,3.23214,0.785398
987,0.0619932,,987,44.9554,0.785398
988,-0.0170065,,988,6.97571,0.785398
989,-0.000593456,,989,4.25924,0.785398
990,0.0299494,,990,5.89618,0.785398
991,0.0958153,,991,0.0315789,0.785398
992,0.122862,,992,23.8579,0.785398
993,-0.0639751,,993,23.2441,0.785398
994,-0.114641,,994,17.3212,0.785398
995,-0.0395107,,995,1.91022,0.785398
996,-0.107624,,996,20.8981,0.785398
997,0.0137315,,997,4.79134,0.785398
998,-0.0604436,,998,0.530107,0.785398
999,-0.123038,,999,19.0904,0.785398
1000,0.0821554,,1000,2.53934,0.785398
1001,0.0271765,,1001,6.45091,0.785398
1002,-0.077781,,1002,14.0673,0.785398
1003,0.0993135,,1003,39.4132,0.785398
1004,0.11583,,1004,2.08715,0.785398
1005,0.0156249,,1005,13.2365,0.785398
1006,-0.0237541,,1006,23.6579,0.785398
1007,-0.0180428,,1007,18.6747,0.785398
1008,-0.0087935,,1008,1.18818,0.785398
1009,-0.0295584,,1009,5.34937,0.785398
1010,0.105969,,1010,1.83484,0.785398
1011,0.00956469,,1011,5.04748,0.785398
1012,0.00155549,,1012,4.6406,0.785398
1013,0.00835857,,1013,39.3706,0.785398
1014,-0.0279416,,1014,10.1932,0.785398
1015,-0.0387577,,1015,32.1354,0.785398
1016,-0.00645039,,1016,10.7312,0.785398
1017,-0.086122,,1017,42.2693,0.785398
1018,0.111913,,1018,4.9282,0.785398
1019,0.0848953,,1019,7.85182,0.785398
1020,0.0346269,,1020,2.91414,0.785398
1021,-0.0178202,,1021,26.1513,0.785398
1022,0.118382,,1022,6.68619,0.785398
1023,-0.124935,,1023,12.807,0.785398
1024,-0.0578469,,1024,38.3931,0.785398
1025,-0.0953212,,1025,34.4736,0.785398
1026,0.0938518,,1026,22.4155,0.785398
1027,-0.0430799,,1027,3.1065,0.785398
1028,-0.0483323,,1028,4.82124,0.785398
1029,0.0213739,,1029,18.1358,0.785398
1030,0.121809,,1030,9.3231,0.785398
1031,-0.096686,,1031,13.3799,0.785398
1032,-0.00363938,,1032,3.21161,0.785398
1033,-0.0395236,,1033,49.4155,0.785398
1034,0.0819271,,1034,17.4059,0.785398
1035,-0.0993334,,1035,16.0675,0.785398
1036,-0.000654412,,1036,12.3082,0.785398
1037,-0.0101597,,1037,9.16088,0.785398
1038,-0.0161595,,1038,0.351155,0.785398
1039,-0.113115,,1039,3.59626,0.785398
1040,-0.0609929,,1040,0.638584,0.785398
1041,-0.0163025,,1041,8.83718,0.785398
1042,-0.111322,,1042,6.54345,0.785398
1043,-0.0373171,,1043,9.70037,0.785398
1044,0.08472,,1044,46.1524,0.785398
1045,0.124694,,1045,7.36648,0.785398
1046,-0.0337571,,1046,1.07419,0.785398
1047,0.065801,,1047,17.565,0.785398
1048,-0.0826418,,1048,0.215867,0.785398
1049,0.00746159,,1049,13.4174,0.785398
1050,-0.122365,,1050,6.12551,0.785398
1051,-0.0541016,,1051,12.6665,0.785398
1052,0.0829554,,1052,2.65266,0.785398
1053,-0.0124989,,1053,3.72042,0.785398
1054,0.0418337,,1054,12.1074,0.785398
1055,-0.0906628,,1055,14.1159,0.785398
1056,0.0181391,,1056,29.6519,0.785398
1057,0.117968,,1057,8.85023,0.785398
1058,0.0854062,,1058,0.840871,0.785398
1059,0.0129996,,1059,4.44995,0.785398
1060,0.0752436,,1060,8.20409,0.785398
1061,0.0727327,,1061,3.92665,0.785398
1062,0.0481591,,1062,18.7207,0.785398
1063,0.0817233,,1063,29.0028,0.785398
1064,-0.0489636,,1064,3.48372,0.785398
1065,0.121069,,1065,27.9934,0.785398
1066,0.0534909,,1066,9.39311,0.785398
1067,0.00955342,,1067,2.47965,0.785398
1068,-0.0600692,,1068,1.44073,0.785398
1069,0.117717,,1069,7.32686,0.785398
1070,0.113088,,1070,22.122,0.785398
1071,0.114721,,1071,11.5643,0.785398
1072,0.0758071,,1072,4.05933,0.785398
1073,-0.0936545,,1073,9.83638,0.785398
1074,-0.0321871,,1074,8.19234,0.785398
1075,-0.0219471,,1075,14.5527,0.785398
1076,0.00454294,,1076,14.3443,0.785398
1077,0.0957088,,1077,11.8679,0.785398
1078,0.0536899,,1078,7.28941,0.785398
1079,-0.0663656,,1079,12.1149,0.785398
1080,-0.0340715,,1080,8.75801,0.785398
1081,0.0726143,,1081,15.7025,0.785398
1082,-0.0445416,,1082,17.163,0.785398
1083,-0.0394784,,1083,12.0117,0.785398
1084,0.119959,,1084,16.008,0.785398
1085,-0.0810989,,1085,15.1107,0.785398
1086,-0.0488767,,1086,13.917,0.785398
1087,0.00514512,,1087,0.749142,0.785398
1088,-0.0889969,,1088,17.8898,0.785398
1089,-0.0295485,,1089,5.98933,0.785398
1090,-0.0642518,,1090,18.1077,0.785398
1091,0.0404185,,1091,6.97293,0.785398
1092,0.0875139,,1092,1.01219,0.785398
1093,-0.104509,,1093,11.8453,0.785398
1094,-0.122652,,1094,29.535,0.785398
1095,-0.114942,,1095,32.9098,0.785398
1096,0.0726054,,1096,18.6524,0.785398
1097,-0.0335267,,1097,29.6083,0.785398
1098,-0.066326,,1098,21.3972,0.785398
1099,0.0488285,,1099,13.5543,0.785398
1100,0.106538,,1100,3.85496,0.785398
1101,0.079813,,1101,1.30291,0.785398
1102,-0.062908,,1102,27.4471,0.785398
1103,0.108941,,1103,0.160901,0.785398
1104,-0.050482,,1104,5.59223,0.785398
1105,0.0719649,,1105,20.0542,0.785398
1106,0.124439,,1106,30.822,0.785398
1107,0.0108662,,1107,1.13993,0.785398
1108,-0.100817,,1108,13.5791,0.785398
1109,-0.0594266,,1109,3.25239,0.785398
1110,-0.0874032,,1110,10.8237,0.785398
1111,0.0168116,,1111,44.5667,0.785398
1112,0.0914455,,1112,18.6907,0.785398
1113,-0.00918652,,1113,10.485,0.785398
1114,0.0773984,,1114,19.6837,0.785398
1115,-0.0102835,,1115,22.0481,0.785398
1116,0.00192885,,1116,1.98666,0.785398
1117,-0.0955008,,1117,24.8934,0.785398
1118,0.00500182,,1118,4.89371,0.785398
1119,0.0259724,,1119,3.84895,0.785398
1120,0.0396118,,1120,0.702092,0.785398
1121,0.0765116,,1121,4.37559,0.785398
1122,0.0124393,,1122,2.88463,0.785398
1123,0.0794089,,1123,4.58368,0.785398
1124,-0.08563,,1124,12.4021,0.785398
1125,0.0730703,,1125,13.0792,0.785398
1126,-0.0485482,,1126,11.8767,0.785398
1127,0.0615909,,1127,21.2606,0.785398
1128,-0.122053,,1128,4.36753,0.785398
1129,0.0459001,,1129,16.0546,0.785398
1130,0.0479531,,1130,0.104983,0.785398
1131,0.109507,,1131,14.6198,0.785398
1132,-0.0252657,,1132,4.53577,0.785398
1133,-0.124842,,1133,18.0433,0.785398
1134,0.0142293,,1134,21.961,0.785398
1135,0.00686197,,1135,13.9327,0.785398
1136,0.000136676,,1136,16.2202,0.785398
1137,-0.0327391,,1137,8.16438,0.785398
1138,-0.00841986,,1138,19.307,0.785398
1139,0.0237951,,1139,12.733,0.785398
1140,0.0427636,,1140,15.93,0.785398
1141,0.0608312,,1141,0.740382,0.785398
1142,0.0877135,,1142,7.52686,0.785398
1143,0.104806,,1143,22.4861,0.785398
1144,0.0594661,,1144,15.8861,0.785398
1145,0.0174977,,1145,8.31391,0.785398
1146,-0.0113315,,1146,11.3897,0.785398
1147,0.0186314,,1147,4.20782,0.785398
1148,-0.0886145,,1148,17.3247,0.785398
1149,0.0972987,,1149,10.0317,0.785398
1150,-0.0828529,,1150,1.79514,0.785398
1151,0.00476491,,1151,20.1281,0.785398
1152,0.0497922,,1152,13.8401,0.785398
1153,-0.101462,,1153,43.4043,0.785398
1154,0.111801,,1154,3.18047,0.785398
1155,0.0559031,,1155,22.0169,0.785398
1156,0.0303749,,1156,16.7602,0.785398
1157,-0.0438049,,1157,1.10343,0.785398
1158,0.0856154,,1158,21.2567,0.785398
1159,-0.12418,,1159,35.0217,0.785398
1160,0.0748812,,1160,25.0288,0.785398
1161,0.0306692,,1161,2.62008,0.785398
1162,0.0940937,,1162,32.8789,0.785398
1163,0.104275,,1163,27.1213,0.785398
1164,0.101783,,1164,18.8783,0.785398
1165,-0.0529513,,1165,26.6586,0.785398
1166,-0.0453443,,1166,0.342216,0.785398
1167,0.0542884,,1167,27.4705,0.785398
1168,-0.0905995,,1168,59.5148,0.785398
1169,0.025696,,1169,6.17132,0.785398
1170,-0.064067,,1170,10.0517,0.785398
1171,0.00885958,,1171,2.87171,0.785398
1172,0.112834,,1172,12.3328,0.785398
1173,0.0613448,,1173,0.0806104,0.785398
1174,-0.078365,,1174,12.7004,0.785398
1175,0.0392261,,1175,5.94783,0.785398
1176,-0.0273647,,1176,10.3515,0.785398
1177,-0.031328,,1177,20.0697,0.785398
1178,0.0944615,,1178,6.65124,0.785398
1179,-0.110242,,1179,9.83574,0.785398
1180,0.084698,,1180,7.76432,0.785398
1181,0.0488407,,1181,11.315,0.785398
1182,-0.0789757,,1182,5.11557,0.785398
1183,0.0714355,,1183,22.5904,0.785398
1184,0.0756287,,1184,21.6098,0.785398
1185,0.0705358,,1185,3.51104,0.785398
1186,0.111987,,1186,7.96047,0.785398
1187,0.0198983,,1187,21.3634,0.785398
1188,0.0198542,,1188,4.15251,0.785398
1189,-0.116215,,1189,9.47678,0.785398
1190,-0.0324375,,1190,16.8877,0.785398
1191,0.109445,,1191,8.962,0.785398
1192,-0.00278823,,1192,0.780752,0.785398
1193,0.120477,,1193,14.1307,0.785398
1194,0.0667106,,1194,17.0809,0.785398
1195,-0.00863683,,1195,12.0708,0.785398
1196,-0.112044,,1196,9.17477,0.785398
1197,-0.0298587,,1197,8.70261,0.785398
1198,-0.116704,,1198,2.44077,0.785398
1199,-0.0762391,,1199,4.47228,0.785398
1200,0.0226756,,1200,3.93465,0.785398
1201,-0.08656,,1201,3.38399,0.785398
1202,-0.0882734,,1202,4.80079,0.785398
1203,-0.0680769,,1203,7.88203,0.785398
1204,0.110019,,1204,41.0281,0.785398
1205,0.00498709,,1205,9.00342,0.785398
1206,-0.114168,,1206,8.99703,0.785398
1207,-0.0437905,,1207,16.8049,0.785398
1208,0.0467614,,1208,7.55541,0.785398
1209,-0.0413853,,1209,10.3202,0.785398
1210,-0.0270673,,1210,17.1163,0.785398
1211,0.110645,,1211,1.75329,0.785398
1212,0.122653,,1212,38.5825,0.785398
1213,0.0996238,,1213,5.98882,0.785398
1214,0.0410274,,1214,1.97184,0.785398
1215,-0.0144226,,1215,12.5124,0.785398
1216,-0.0113141,,1216,14.2831,0.785398
1217,-0.04152,,1217,10.5474,0.785398
1218,0.096114,,1218,3.73666,0.785398
1219,-0.0582912,,1219,1.12807,0.785398
1220,0.107542,,1220,7.16398,0.785398
1221,-0.00477728,,1221,15.7733,0.785398
1222,0.0580989,,1222,3.96856,0.785398
1223,0.0230529,,1223,3.32886,0.785398
1224,-0.0396591,,1224,8.54501,0.785398
1225,-0.0927605,,1225,2.72253,0.785398
1226,0.0808128,,1226,17.5098,0.785398
1227,0.104189,,1227,5.74048,0.785398
1228,0.0975412,,1228,1.43457,0.785398
1229,-0.0549216,,1229,22.2674,0.785398
1230,0.0188501,,1230,10.5567,0.785398
1231,0.0386391,,1231,20.6176,0.785398
1232,0.0875194,,1232,25.1212,0.785398
1233,0.0255551,,1233,9.5938,0.785398
1234,-0.113427,,1234,11.2163,0.785398
